event_id,datetime_utc,datetime_local,date,date_uncertain,time_local,time_known,time_precision,time_label,time_category,time_note,region,city,place,refs,event_zh,context_zh,source_chapter
E0274,1947-04-17,1947-04-17,1947-04-17,True,,False,,,,對柯遠芬懲處案之批示,其他,,,78.0,蔣介石的批示是「應先調回候審」。[78],同樣在4月17日，白崇禧主張懲處柯遠芬：「查現任臺灣警備總部參謀長柯遠芬，處事操切、濫用職權，對此次事變舉措尤多失當，且賦性剛愎不知悛改，擬請予以撤職處分，以示懲戒而平民忿。」蔣介石的批示是「應先調回候審」。[78]實則，白崇禧在後來的口述回憶當中，對柯遠芬亦頗有微詞，亦即當1947年3月下旬白崇禧赴臺灣各地視察之後，返回臺北召開「綏靖清鄉」會議，會中警總參謀長柯遠芬說到「清鄉」計畫，主張「寧可枉殺99個，只要殺死1個真的就可以」，他還引用列寧的話謂「對敵人寬大，就是對同志殘酷」；白崇禧遂糾正他，要他今後對於犯案人民要公開逮捕、公開審訊、公開法辦。[79],ch03_0001_1.3_三白崇禧與事變後的人事異動人員獎懲
E0275,1947-04-22,1947-04-22,1947-04-22,False,,False,fuzzy,4月22日,none,,其他,南京市,行政院,136,4月22日，行政院院會決議撤銷臺灣省行政長官公署，改制為臺灣省政府，並撤換陳儀，改派曾任駐美大使、素有開明之譽的立法院副院長魏道明為首任臺灣省政府主席。,另一方面，國民政府亦著手進行長官公署體制的改制計畫。從3月8日開始，國府主席兼國民黨總裁蔣介石即囑託國民黨中央組織部長陳立夫與臺灣省黨部主委李翼中進行擬定「臺灣二二八事件處理辦法要點」，其內容大致包括改制長官公署為省政府制、省主席不兼警備司令、省府委員各廳處長儘量起用臺人、縣市長提前民選、政府機關中之臺人外省人待遇應一律平等、民生工業之公營範圍盡量減小、現行政經政策與中央法令牴觸者應修正或廢止等八項改革。[133]3月10日，國防部長白崇禧與陳立夫、李翼中等人將所擬定之「處理臺灣事件辦法」簽報給國府主席蔣介石。[134]3月17日，蔣介石即將此處理辦法對臺灣民眾廣播，呼籲臺灣同胞確保守法精神、恢復社會秩序、為建設臺灣、建設「祖國」而努力。[135]4月22日，行政院院會決議撤銷臺灣省行政長官公署，改制為臺灣省政府，並撤換陳儀，改派曾任駐美大使、素有開明之譽的立法院副院長魏道明為首任臺灣省政府主席。4月29日，行政院核定臺灣省政府委員、廳長、處長人選，在全部22名之中，臺籍人士佔12名，剛好過半數。[136]5月16日，臺灣省政府正式成立。,ch02_0001_1.4_四調查宣慰與長官公署的改制
E0276,1947-04-29,1947-04-29,1947-04-29,False,,False,fuzzy,4月29日,none,,其他,南京市,行政院,136,4月29日，行政院核定臺灣省政府委員、廳長、處長人選，在全部22名之中，臺籍人士佔12名，剛好過半數。[136],另一方面，國民政府亦著手進行長官公署體制的改制計畫。從3月8日開始，國府主席兼國民黨總裁蔣介石即囑託國民黨中央組織部長陳立夫與臺灣省黨部主委李翼中進行擬定「臺灣二二八事件處理辦法要點」，其內容大致包括改制長官公署為省政府制、省主席不兼警備司令、省府委員各廳處長儘量起用臺人、縣市長提前民選、政府機關中之臺人外省人待遇應一律平等、民生工業之公營範圍盡量減小、現行政經政策與中央法令牴觸者應修正或廢止等八項改革。[133]3月10日，國防部長白崇禧與陳立夫、李翼中等人將所擬定之「處理臺灣事件辦法」簽報給國府主席蔣介石。[134]3月17日，蔣介石即將此處理辦法對臺灣民眾廣播，呼籲臺灣同胞確保守法精神、恢復社會秩序、為建設臺灣、建設「祖國」而努力。[135]4月22日，行政院院會決議撤銷臺灣省行政長官公署，改制為臺灣省政府，並撤換陳儀，改派曾任駐美大使、素有開明之譽的立法院副院長魏道明為首任臺灣省政府主席。4月29日，行政院核定臺灣省政府委員、廳長、處長人選，在全部22名之中，臺籍人士佔12名，剛好過半數。[136]5月16日，臺灣省政府正式成立。,ch02_0001_1.4_四調查宣慰與長官公署的改制
E0277,1947-04-30,1947-04-30,1947-04-30,True,,False,fuzzy,4月底,其他,具體日期不詳，僅知為4月底,其他,高雄市,高雄市,120,高雄市的「清鄉」工作完成於4月底，結果共384人被俘獲，收繳武器計各式槍枝五百多支、彈藥十二萬餘發。[120],高雄地區的「綏靖」、「清鄉」工作於3月7日下午展開，除清查戶口、收繳武器外，另拋售糧食、救濟難胞、調查損失、恢復交通之各項工作。「綏靖」期間並召開多次會議，謀求善後事宜。高雄市的「清鄉」工作完成於4月底，結果共384人被俘獲，收繳武器計各式槍枝五百多支、彈藥十二萬餘發。[120],ch02_0001_1.3.2.5_5_高屏地區
E0278,1947-05-06,1947-05-06,1947-05-06,False,,False,fuzzy,,,,其他,南京市,,,陳儀本人則在蔣介石的袒護下，1947年5月6日接到蔣電「回京面商一切」，改任國民政府顧問,二二八事件以國家暴力屠殺無辜收場，負責執行的臺省軍政首長難辭其咎，作為陳儀幕僚的周一鶚說，二二八期間軍統、中統同流合污，無所顧忌地為所欲為，例如宋斐如和林茂生（臺大臺籍教授）之被殺害，陳儀就「很痛心地」告訴他：「他們事先不請示，事後還要求補辦手續，真是無法無天！」[142]可是陳儀作為臺省最高軍政首長，對這種無法無天的現象並未努力阻止，事後亦未有懲處的任何表示，一個可能的解釋是：陳儀自己無法無天的程度，並不亞於那些軍統、中統人員。陳儀本人則在蔣介石的袒護下，1947年5月6日接到蔣電「回京面商一切」，改任國民政府顧問，翌（1948）年6月又被蔣擢升為浙江省主席。關於事變後的獎懲，時任監察委員的丘念台曾於4月2日向同一班飛機離臺返京的白崇禧建議：「對於軍事長官的獎賞提升，似不宜在臺灣就地升任為是，以免引起臺人有不愉的感覺。」[143]結果臺省軍政首長不但無人受到撤職查辦，高雄要塞司令彭孟緝更被擢升為臺灣全省警備司令，給臺人的與其說是不愉快的感覺，不如說是被污辱糟蹋的感覺。,ch03_0002_1.4_四蔣介石袒護陳儀臺省軍政首長事後無一受懲
E0279,1947-05-15,1947-05-15,1947-05-15,False,,False,fuzzy,,,,其他,澎湖縣,澎湖地區,,此期間除「搜捕嫌疑犯」、並收繳武器，截至5月15日告一段落。,澎湖地區在臺北二二八事件發生後，由於當地要塞駐軍強力固守，加上地方要員居中協調，使得地方顯得相當平靜，僅有一、二件騷動事件。而在臺灣本島進入綏靖行動之後，本地區則於3月20日被劃為馬公綏靖區，由馬公要塞司令史文桂主持，展開「綏靖」各項工作。[125]在「綏靖」期間，地方軍警除防止本島要犯潛逃至澎湖各島嶼外[126]，亦加強監控、搜捕「嫌疑份子」，然曾發生警察局長藉機報復，逮捕民眾之事。[127]「清鄉」工作則於4月14日開始，由地方軍警政三方面共同執行，但仍以軍方為主導，此期間除「搜捕嫌疑犯」、並收繳武器，截至5月15日告一段落。,ch02_0001_1.3.2.7_7_澎湖地區
E0280,1947-05-16,1947-05-16,1947-05-16,False,,False,fuzzy,5月16日,其他,,其他,臺北市,臺北縣市,112.0,至新任省主席魏道明蒞任後，5月16日解除戒嚴為止 [112],「綏靖」鎮壓結束後，3月28日臺北地區展開「清鄉」工作，主要為清查戶口、搜捕「暴徒」、辦理連保切結，由同鄰里中戶長3人為保結人、收繳武器軍品整個「清鄉」工作持續至5月中，至新任省主席魏道明蒞任後，5月16日解除戒嚴為止，整個臺北縣市之「綏靖」結果，據警總統計，被擊斃之「暴徒」為11人、俘獲者51人、「自新」者5人，共計67人；另據「臺北綏靖區司令部」之統計，經辦之「人犯」共有313人，非軍人計有298人，其中「暴動」者為214人、「竊盜」27人，其餘為「搶劫」、「詐取」等「罪犯」。在313人中，經審訊後，「犯罪成立」者174人，保釋者139人。[112],ch02_0001_1.3.2.1_1_北基宜地區
E0281,1947-05-16,1947-05-16,1947-05-16,False,,False,fuzzy,5月16日,none,,其他,臺北市,臺灣省政府,136,5月16日，臺灣省政府正式成立。,另一方面，國民政府亦著手進行長官公署體制的改制計畫。從3月8日開始，國府主席兼國民黨總裁蔣介石即囑託國民黨中央組織部長陳立夫與臺灣省黨部主委李翼中進行擬定「臺灣二二八事件處理辦法要點」，其內容大致包括改制長官公署為省政府制、省主席不兼警備司令、省府委員各廳處長儘量起用臺人、縣市長提前民選、政府機關中之臺人外省人待遇應一律平等、民生工業之公營範圍盡量減小、現行政經政策與中央法令牴觸者應修正或廢止等八項改革。[133]3月10日，國防部長白崇禧與陳立夫、李翼中等人將所擬定之「處理臺灣事件辦法」簽報給國府主席蔣介石。[134]3月17日，蔣介石即將此處理辦法對臺灣民眾廣播，呼籲臺灣同胞確保守法精神、恢復社會秩序、為建設臺灣、建設「祖國」而努力。[135]4月22日，行政院院會決議撤銷臺灣省行政長官公署，改制為臺灣省政府，並撤換陳儀，改派曾任駐美大使、素有開明之譽的立法院副院長魏道明為首任臺灣省政府主席。4月29日，行政院核定臺灣省政府委員、廳長、處長人選，在全部22名之中，臺籍人士佔12名，剛好過半數。[136]5月16日，臺灣省政府正式成立。,ch02_0001_1.4_四調查宣慰與長官公署的改制
E0282,1947-05-31T16:00:00Z,1947-06-01T00:00:00+08:00,1947-06-01,True,00:00,False,fuzzy,1947年6月,none,未標明具體日期,其他,南京,none,88,此外，同樣在1947年6月，陳誠曾經營救三民主義青年團臺灣團部主任李友邦。當局以「窩藏奸匪、操縱臺變」的罪名予以誘捕解送南京。幸經陳誠調查後向蔣報告「查該被告既無違法實據，犯罪尚難成立，未便令負刑責」，「應否免與置議，毋庸移送法院之處，未敢擅專，簽請核示」，結果得到批示「如擬，准免置議，毋庸移送法院。」,此外，同樣在1947年6月，陳誠曾經營救三民主義青年團臺灣團部主任李友邦。李友邦係1906年出生於臺北縣和尚洲（今蘆洲），日治時期參加臺灣文化協會，黃埔軍校第二期畢業，1939年正式成立臺灣義勇隊以進行抗日。二二八事件發生後，當局以「窩藏奸匪、操縱臺變」的罪名予以誘捕解送南京。幸經陳誠調查後向蔣報告「查該被告既無違法實據，犯罪尚難成立，未便令負刑責」，「應否免與置議，毋庸移送法院之處，未敢擅專，簽請核示」，結果得到批示「如擬，准免置議，毋庸移送法院。」 值得注意的是，陳誠在簽呈中的辯護理由仍然強調李友邦並無軍人身份，不屬軍法管轄。,ch03_0001_1.4_四白崇禧與陳誠角色的比較
E0283,1947-06-15T16:00:00Z,1947-06-16T00:00:00+08:00,1947-06-16,False,00:00,False,exact,1947年6月16日,none,none,其他,臺北市,臺灣省警備司令部,86,1947年6月16日針對臺灣省警備司令部送核簡檉堉、黃火定（二人皆北市參議員）、林宗賢（國民參政員）因參加二二八事變處理委員會「意圖顛覆政府奪取政權」，被依戒嚴法第9條規定由軍法審結，判處三人各有期徒刑10年、褫奪公權10年，陳誠認為這3人均無軍人身份，且「該省前次事變情形似僅合於戒嚴法第十四條之規定，應交由司法機關審判；惟據該部電稱係遵照本部部長蒞臺時所頒該省在戒嚴期內准予適用戒嚴法第九條之命令辦理，本案可否照判核准抑移送司法機關辦理之處理合簽請核示。」,比較而言，國防部長白崇禧在職位名分上高於參謀總長陳誠，但實際上陳誠比白崇禧更握有實權，因為陳誠「是保定系的高級軍人，可以直接和蔣介石聯繫，在關鍵時刻，（陳夫人）譚祥可去找宋美齡。而白崇禧是一個桂系軍人，只能通過行政院例行手續形式。」 二二八事件發生之後，陳誠除了在3月10日簽呈報告臺灣原有兵力及二次增援情形，並請組織臺灣民變調查團「澈查此次民變真相，分別議處並調整人事、辦理一切善後。」 此後即沈默一段時日，直到4月11日才看到他建議撤銷臺灣警備總司令部的簽呈，及上述4月12日調整要塞編制的電文，角色似乎比較被動而謹慎，原因之一應是，國共內戰中陳誠扮演的角色遠比白崇禧吃重，比起華北、東北的戰事，臺灣的事變會被認為是「小事」。 不過，除了上述的背景因素，就1947年的階段性角色而言，陳誠臨事應比白崇禧更注意人權觀念，例如1947年6月16日針對臺灣省警備司令部送核簡檉堉、黃火定（二人皆北市參議員）、林宗賢（國民參政員）因參加二二八事變處理委員會「意圖顛覆政府奪取政權」，被依戒嚴法第9條規定由軍法審結，判處三人各有期徒刑10年、褫奪公權10年，陳誠認為這3人均無軍人身份，且「該省前次事變情形似僅合於戒嚴法第十四條之規定，應交由司法機關審判；惟據該部電稱係遵照本部部長蒞臺時所頒該省在戒嚴期內准予適用戒嚴法第九條之命令辦理，本案可否照判核准抑移送司法機關辦理之處理合簽請核示。」 此事稽延到1948年2月25日，才又看到白崇禧的簽呈意見，他承認赴臺「宣慰」期間警總曾就事件「人犯」「暫由軍法審判」有所請示，他一再權衡之後「准如所請」，如今解嚴之後雖有簡檉堉等13案「一併解送臺灣高等法院訊辦」的處理意見，但白崇禧認為「如移送司法機關審理，則已執行之個案，必將發生重大糾紛，影響政府威信甚重」，所以建議仍以軍法程序審判為宜。,ch03_0001_1.4_四白崇禧與陳誠角色的比較
E0284,1947-06-20,1947-06-20,1947-06-20,False,,False,fuzzy,1947年6月20日∼30日,unknown,,其他,臺北市,省參議會,139.0,1947年6月，時當事件結束之後，當時省參議員韓石泉回憶道：「6月20日∼30日開省參議會第三次大會，參議員出席者不上二十名僅及全體三分之二，大都意志消沉，噤不作聲，與第一次大會情形比較，恍如隔世。」[139],然而，這樣的期盼卻在陳儀來臺接收集團的各種貪污、舞弊等事件不斷發生下，逐漸失望與灰心；再加上行政長官公署對於臺人不平等的待遇與歧視下，更讓臺灣民眾不滿，因而引爆二二八事件。在此事件前後，政府採取粗暴的武裝鎮壓，以公開或私下槍決的手段報復臺人抗爭行為，尤其是軍警在街上無情掃射開槍，造成大量無辜民眾傷亡。在「綏靖」與「清鄉」行動中，更是大肆逮捕民眾，引起地方恐慌；事後政府更以整肅異己、誣陷織罪等方式，導致人人自危，懼談政治，形成臺灣社會長期瀰漫著白色恐怖氣氛。經此事件，民眾原本對政治充滿熱忱，卻遭政府壓抑摧殘，嚴重打擊臺灣人民心理，產生對於政治的不信任感，以及恐懼與冷漠，使許多經歷浩劫的人們絕口不提二二八事件，甚至勸誡其子弟遠離政治是非圈。例如受難者《臺灣新生報》總經理阮朝日，其女兒阮美姝於1991年接受口述採訪時說：「在長期的白色恐怖之陰影下，他們不敢也不能站出來替自己的父兄辯白，甚至有些人，包括我在內，為了子女的前途，不敢告訴他們是二二八事件受害者的後代。」[138]而對政治的恐懼與冷漠感，也直接表現在政治的參與上，對照事件前的省參議員選舉熱烈情形，在事件後於1951年11月舉行的第一屆臨時省議員選舉，應選名額55名，但候選人僅有140人參選，兩相比較之下，可明顯瞭解臺人對政治已不再有所期待，即使當選省議員者亦低調行事。1947年6月，時當事件結束之後，當時省參議員韓石泉回憶道：「6月20日∼30日開省參議會第三次大會，參議員出席者不上二十名僅及全體三分之二，大都意志消沉，噤不作聲，與第一次大會情形比較，恍如隔世。」[139],ch02_0002_1.1_一打擊臺人心理導致長期對政治恐懼與冷漠
E0285,1947-10-31,1947-10-31,1947-10-31,True,,False,fuzzy,迄該年10月止,無,統計數據截止日,其他,花東地區,無,124,本地區迄該年10月止，「獲准辦理自新」者，臺東縣有574人、花蓮縣有234人。[124],隨著「綏靖」階段完成，本地區於4月初開始「清鄉」工作，首先訂定「清鄉」辦法和步驟，4月中旬起，各鄉鎮陸續辦理「自新」工作、清查戶口、取具連保連坐切結、填發居民證、收繳武器軍用品等。本地區迄該年10月止，「獲准辦理自新」者，臺東縣有574人、花蓮縣有234人。[124],ch02_0001_1.3.2.6_6_花東地區
E0286,1947-12-25,1947-12-25,1947-12-25,False,,False,,,,,其他,南京,,,12月25日施行。,中日戰爭於1945年8月結束，儘管戰爭期間國民黨與共產黨摩擦糾紛不斷，但是在野民主黨派（或稱第三勢力）一再鼓吹國共兩黨應該「從事政治解決而不用兵」，以及美國介入調停的影響，而有1946年1月的「政治協商會議」，針對政府組織、施政綱領、國民大會、憲法草案、軍事問題達成一定的共識；不久卻又因為國民政府委員名額分配起了爭議，以及國民黨要求中共軍隊先「國家化」、中共則要求國民黨政府先「民主化」（開放政權）而僵持、而破裂。[89]1946年5月5日國民政府自重慶遷回南京的時候，東北的國共軍事衝突已經如火如荼，同年7月，南京政府或因軍事上暫居優勢，乃決定於11月12日召開國民大會，準備實施憲政，以抵制中共所訴求之「聯合政府」；國民大會終於在11月15日召開，出席的除國民黨代表尚有青年黨、民主社會黨代表，中共及民主同盟則拒不參加，大會仍然在12月25日通過中華民國憲法，並訂於翌（1947）年1月1日公布、12月25日施行。,ch03_0002_1.1_一1947年前後的南京政府與蔣介石
E0287,1948-02-24T16:00:00Z,1948-02-25T00:00:00+08:00,1948-02-25,False,00:00,False,exact,1948年2月25日,none,none,其他,none,none,87,此事稽延到1948年2月25日，才又看到白崇禧的簽呈意見，他承認赴臺「宣慰」期間警總曾就事件「人犯」「暫由軍法審判」有所請示，他一再權衡之後「准如所請」，如今解嚴之後雖有簡檉堉等13案「一併解送臺灣高等法院訊辦」的處理意見，但白崇禧認為「如移送司法機關審理，則已執行之個案，必將發生重大糾紛，影響政府威信甚重」，所以建議仍以軍法程序審判為宜。,比較而言，國防部長白崇禧在職位名分上高於參謀總長陳誠，但實際上陳誠比白崇禧更握有實權，因為陳誠「是保定系的高級軍人，可以直接和蔣介石聯繫，在關鍵時刻，（陳夫人）譚祥可去找宋美齡。而白崇禧是一個桂系軍人，只能通過行政院例行手續形式。」 二二八事件發生之後，陳誠除了在3月10日簽呈報告臺灣原有兵力及二次增援情形，並請組織臺灣民變調查團「澈查此次民變真相，分別議處並調整人事、辦理一切善後。」 此後即沈默一段時日，直到4月11日才看到他建議撤銷臺灣警備總司令部的簽呈，及上述4月12日調整要塞編制的電文，角色似乎比較被動而謹慎，原因之一應是，國共內戰中陳誠扮演的角色遠比白崇禧吃重，比起華北、東北的戰事，臺灣的事變會被認為是「小事」。 不過，除了上述的背景因素，就1947年的階段性角色而言，陳誠臨事應比白崇禧更注意人權觀念，例如1947年6月16日針對臺灣省警備司令部送核簡檉堉、黃火定（二人皆北市參議員）、林宗賢（國民參政員）因參加二二八事變處理委員會「意圖顛覆政府奪取政權」，被依戒嚴法第9條規定由軍法審結，判處三人各有期徒刑10年、褫奪公權10年，陳誠認為這3人均無軍人身份，且「該省前次事變情形似僅合於戒嚴法第十四條之規定，應交由司法機關審判；惟據該部電稱係遵照本部部長蒞臺時所頒該省在戒嚴期內准予適用戒嚴法第九條之命令辦理，本案可否照判核准抑移送司法機關辦理之處理合簽請核示。」 此事稽延到1948年2月25日，才又看到白崇禧的簽呈意見，他承認赴臺「宣慰」期間警總曾就事件「人犯」「暫由軍法審判」有所請示，他一再權衡之後「准如所請」，如今解嚴之後雖有簡檉堉等13案「一併解送臺灣高等法院訊辦」的處理意見，但白崇禧認為「如移送司法機關審理，則已執行之個案，必將發生重大糾紛，影響政府威信甚重」，所以建議仍以軍法程序審判為宜。,ch03_0001_1.4_四白崇禧與陳誠角色的比較
E0288,1948-06-01,1948-06-01,1948-06-01,True,,False,fuzzy,,,,其他,浙江省,,,翌（1948）年6月又被蔣擢升為浙江省主席。,二二八事件以國家暴力屠殺無辜收場，負責執行的臺省軍政首長難辭其咎，作為陳儀幕僚的周一鶚說，二二八期間軍統、中統同流合污，無所顧忌地為所欲為，例如宋斐如和林茂生（臺大臺籍教授）之被殺害，陳儀就「很痛心地」告訴他：「他們事先不請示，事後還要求補辦手續，真是無法無天！」[142]可是陳儀作為臺省最高軍政首長，對這種無法無天的現象並未努力阻止，事後亦未有懲處的任何表示，一個可能的解釋是：陳儀自己無法無天的程度，並不亞於那些軍統、中統人員。陳儀本人則在蔣介石的袒護下，1947年5月6日接到蔣電「回京面商一切」，改任國民政府顧問，翌（1948）年6月又被蔣擢升為浙江省主席。關於事變後的獎懲，時任監察委員的丘念台曾於4月2日向同一班飛機離臺返京的白崇禧建議：「對於軍事長官的獎賞提升，似不宜在臺灣就地升任為是，以免引起臺人有不愉的感覺。」[143]結果臺省軍政首長不但無人受到撤職查辦，高雄要塞司令彭孟緝更被擢升為臺灣全省警備司令，給臺人的與其說是不愉快的感覺，不如說是被污辱糟蹋的感覺。,ch03_0002_1.4_四蔣介石袒護陳儀臺省軍政首長事後無一受懲
E0289,1949-08-01,1949-08-01,1949-08-01,True,,False,fuzzy,1949年8月,不詳,,其他,不詳,不詳,153,尤其1949年8月，國民黨政府撤退來臺，國民黨總裁蔣介石檢討中國大陸淪陷原因與派系有相當關係，因此進行黨內重大改造，透過各種方法拔除中央及臺灣舊有的派系勢力[153]，重新確立個人的集權地位；,因而在二二八事件時，當局除大力削弱本土勢力，造成本土精英的斷層外，也進行國民黨團內的派系鬥爭。例如陳儀將屢屢為文批評他的CC派要角、中央文化運動委員會委員、上海申報駐臺特派員曾今可拘捕下獄；省黨部調查處長蘇泰楷、宣傳處長林紫貴、組訓處長徐白光也被列入逮捕對象。[149]此外，警備總司令部參謀長柯遠芬始終認為事件一開始即是CC派藉擴大事件來打擊代表政學系的陳儀政府。[150]但經此事件後，國民黨勢力卻逐漸崛起，以高雄市為例，據時任鐵路管理委員會委員的徐鄂雲指出，臺灣高層黨政不和，陳儀不容黨務活動，所以各縣市國民黨一年多來，充滿怨氣。故二二八事件發生後，高雄市民響應，黨部曾利用機會集合籌劃。[151]而當三民主義青年團失勢後，國民黨則趁機出面，參與了二二八事件嫌疑人犯調查委員會，與高雄知名人士負責審查被捕人犯是否真為「暴徒」。若不是，則予以釋放，並配合進行高雄市的善後工作；國民黨經此事件，開始水漲船高，在日後高雄政壇上扮演較重要的角色。[152]尤其1949年8月，國民黨政府撤退來臺，國民黨總裁蔣介石檢討中國大陸淪陷原因與派系有相當關係，因此進行黨內重大改造，透過各種方法拔除中央及臺灣舊有的派系勢力[153]，重新確立個人的集權地位；並以兩岸對立衝突局面，中國隨時進犯臺灣的威脅，實行戒嚴統治，箝制新聞、言論、集會等自由，並運用軍警情治優勢，監控逮捕異議人士，使得臺灣社會長期處於白色恐怖的威權統治。,ch02_0002_1.3_三有利國民黨一黨專政阻礙民主政治發展
E0290,1951-11-01,1951-11-01,1951-11-01,True,,False,fuzzy,1951年11月,unknown,,其他,全臺,省議會,,在事件後於1951年11月舉行的第一屆臨時省議員選舉，應選名額55名，但候選人僅有140人參選，兩相比較之下，可明顯瞭解臺人對政治已不再有所期待，即使當選省議員者亦低調行事。,然而，這樣的期盼卻在陳儀來臺接收集團的各種貪污、舞弊等事件不斷發生下，逐漸失望與灰心；再加上行政長官公署對於臺人不平等的待遇與歧視下，更讓臺灣民眾不滿，因而引爆二二八事件。在此事件前後，政府採取粗暴的武裝鎮壓，以公開或私下槍決的手段報復臺人抗爭行為，尤其是軍警在街上無情掃射開槍，造成大量無辜民眾傷亡。在「綏靖」與「清鄉」行動中，更是大肆逮捕民眾，引起地方恐慌；事後政府更以整肅異己、誣陷織罪等方式，導致人人自危，懼談政治，形成臺灣社會長期瀰漫著白色恐怖氣氛。經此事件，民眾原本對政治充滿熱忱，卻遭政府壓抑摧殘，嚴重打擊臺灣人民心理，產生對於政治的不信任感，以及恐懼與冷漠，使許多經歷浩劫的人們絕口不提二二八事件，甚至勸誡其子弟遠離政治是非圈。例如受難者《臺灣新生報》總經理阮朝日，其女兒阮美姝於1991年接受口述採訪時說：「在長期的白色恐怖之陰影下，他們不敢也不能站出來替自己的父兄辯白，甚至有些人，包括我在內，為了子女的前途，不敢告訴他們是二二八事件受害者的後代。」[138]而對政治的恐懼與冷漠感，也直接表現在政治的參與上，對照事件前的省參議員選舉熱烈情形，在事件後於1951年11月舉行的第一屆臨時省議員選舉，應選名額55名，但候選人僅有140人參選，兩相比較之下，可明顯瞭解臺人對政治已不再有所期待，即使當選省議員者亦低調行事。1947年6月，時當事件結束之後，當時省參議員韓石泉回憶道：「6月20日∼30日開省參議會第三次大會，參議員出席者不上二十名僅及全體三分之二，大都意志消沉，噤不作聲，與第一次大會情形比較，恍如隔世。」[139],ch02_0002_1.1_一打擊臺人心理導致長期對政治恐懼與冷漠
E0291,1956-02-28,1956-02-28,1956-02-28,False,,False,fuzzy,1956年2月28日,unknown,,其他,海外,,,1956年臺灣共和國臨時政府成立日期就特意選在2月28日這天，足見事件的影響深遠。,228事件讓臺人對國民黨政府徹底絕望，部分人士重新思考臺灣前途，提出獨立的主張。1956年臺灣共和國臨時政府成立日期就特意選在2月28日這天，足見事件的影響深遠。（吳三連臺灣史料基金會提供）,ch02_0002_1.1_一打擊臺人心理導致長期對政治恐懼與冷漠
E0292,1960-09-01,1960-09-01,1960-09-01,True,,False,fuzzy,1960年9月,不詳,,其他,不詳,不詳,154,如1960年9月自由主義者雷震在籌組「中國民主黨」時，被國民黨以涉嫌「匪諜案」被捕；[154],首先，為維持威權統治局面，因而長期壓制民主運動，造成臺灣民主政治發展遲緩。民主政治之意義即在於具有多元、不同聲音的存在，但在國民黨威權統治時期，是絕不容許有任何反對的意見，否則將嚴重威脅其權威基礎。因此在解嚴之前，臺灣的民主運動長期遭受國民黨的打壓與箝制，如限制言論自由、查禁沒收進步刊物如《文星》、《美麗島》等黨外雜誌；又打擊自由主義者或異議人士，如1960年9月自由主義者雷震在籌組「中國民主黨」時，被國民黨以涉嫌「匪諜案」被捕；[154]1964年9月臺灣大學政治系教授彭明敏及其學生謝聰敏、魏廷朝等人在臺北草擬宣言，鼓吹「臺灣自救運動」，結果被情治人員逮捕，以叛亂罪起訴。[155]此外，1977年11月19日一萬多名群眾包圍中壢警察分局抗議處理選務不公而爆發的「中壢事件」，以及1979年12月10日黨外人士與群眾在高雄市街舉辦國際人權日大會，卻與警察爆發嚴重流血衝突的「美麗島事件」等[156]，皆為國民黨壓制群眾民主運動的例證，使得民主政治一再受阻而停滯不前。,ch02_0002_1.3_三有利國民黨一黨專政阻礙民主政治發展
E0293,1964-09-01,1964-09-01,1964-09-01,True,,False,fuzzy,1964年9月,不詳,,其他,台北市,不詳,155,1964年9月臺灣大學政治系教授彭明敏及其學生謝聰敏、魏廷朝等人在臺北草擬宣言，鼓吹「臺灣自救運動」，結果被情治人員逮捕，以叛亂罪起訴。[155],首先，為維持威權統治局面，因而長期壓制民主運動，造成臺灣民主政治發展遲緩。民主政治之意義即在於具有多元、不同聲音的存在，但在國民黨威權統治時期，是絕不容許有任何反對的意見，否則將嚴重威脅其權威基礎。因此在解嚴之前，臺灣的民主運動長期遭受國民黨的打壓與箝制，如限制言論自由、查禁沒收進步刊物如《文星》、《美麗島》等黨外雜誌；又打擊自由主義者或異議人士，如1960年9月自由主義者雷震在籌組「中國民主黨」時，被國民黨以涉嫌「匪諜案」被捕；[154]1964年9月臺灣大學政治系教授彭明敏及其學生謝聰敏、魏廷朝等人在臺北草擬宣言，鼓吹「臺灣自救運動」，結果被情治人員逮捕，以叛亂罪起訴。[155]此外，1977年11月19日一萬多名群眾包圍中壢警察分局抗議處理選務不公而爆發的「中壢事件」，以及1979年12月10日黨外人士與群眾在高雄市街舉辦國際人權日大會，卻與警察爆發嚴重流血衝突的「美麗島事件」等[156]，皆為國民黨壓制群眾民主運動的例證，使得民主政治一再受阻而停滯不前。,ch02_0002_1.3_三有利國民黨一黨專政阻礙民主政治發展
