event_id,datetime_utc,datetime_local,date,time_local,time_known,time_precision,time_label,time_category,time_note,region,city,place,refs,event_zh,source_chapter,date_uncertain,context_zh
E0480,1947-03-07T04:00:00Z,1947-03-07T12:00:00+08:00,1947-03-07,12:00,False,fuzzy,七日,中午,未標明確切時間,東部,台東縣,台東廣播電台,622,七日，處委會派代表至台東廣播電台，多次籲請縣長、議長回縣府主持一切。,ch02_04_1.4_四台東縣,,
E0481,1947-03-07T06:00:00Z,1947-03-07T14:00:00+08:00,1947-03-07,14:00,False,fuzzy,,下午,此為二二八事件處理委員會提出的《二二八事件處理大綱》三十二條要求中的第一部分「對於目前的處理」。歷史上該大綱於3月7日下午在中山堂通過並向行政長官公署提出。,北部,台北市,中山堂,,二二八事件處理委員會提出《處理大綱》中關於「對於目前的處理」之七項要求：1.政府在各地之武裝部隊應自動下令暫時解除武裝武器，交由各地處理委員會及憲兵隊共同保管，以免繼續發生流血衝突事件。2.政府武裝部隊武裝解除後，地方之治安由憲兵與非武裝之警察及民眾組織共同負擔。3.各地若無政府武裝部隊威脅之時，絶對不應有武裝械鬥行動。對貪官污吏不論其為本省人或外省人，亦只應檢舉轉請處理委員會協同憲警拘拿，依法嚴辦，不應加害而惹出是非。4.對於政治改革之意見，可列舉要求條件，向省處理委員會提出，以候全般解決。5.政府切勿再動兵力，或向中央請遣兵力，企圖以武力解決事件，致發生更慘重之流血而受國際干涉。6.在政治問題未根本解決之前，政府之一切施策（不論軍事、政治），須先與處理委員會接洽，以免人民懷疑政府誠意，發生種種誤會。7.對於此次事件不應向民間追究責任者，將來亦不得假藉任何口實拘捕此次事件之關係者。對於因此次事件而死傷之人民應從優撫卹。,ch02_01_1.2.3.1_一對於目前的處理,False,
E0482,1947-03-07T06:00:00Z,1947-03-07T14:00:00+08:00,1947-03-07,14:00,True,fuzzy,七日下午,下午,,北部,台北市,中山堂,133;134;135;136;137;141;142;143;144;145,七日下午，處委會召開全體大會，在一片嘈雜聲中，除決議通過原有的三十二條要求外，又增列十條，此即四十二條要求。原三十二條要求包括：軍隊不可駐台、縣市長民選、省各廳處長三分之二由在本省居住十年以上者擔任、廢止專賣局與貿易局、各級法院首長由本省人充任等。增列之十條內容如下：1.本省陸海空軍應儘量採用本省人。2.行政長官公署應改為省政府制度。3.政務局應於三月十五日以前成立。4.勞動營等機構廢止或合併。5.日產處理劃歸省政府。6.撤銷警備總司令部。7.保障高山同胞利益。8.實施勞動保護法。9.即時釋放本省人之戰犯及漢奸嫌疑者。10.要求中央依估價撥歸十五萬噸食糖。據悉，此些要求部分由左翼青年草擬，亦有軍統與C.C.派情治人員介入提出，企圖作為鎮壓之藉口。,ch02_01_1.2.3.2_二根本處理,False,
E0483,1947-03-07T06:00:00Z,1947-03-07T14:00:00+08:00,1947-03-07,14:00,True,fuzzy,同時,下午,與處委會大會同時進行,北部,台北市,忠義服務隊第一分隊會議室,146,同時，忠義服務隊也在該隊第一分隊會議室開會，舉行強化治安會議，由隊長許德輝主持，共有數十名代表參加。會議內容不詳，推測當與即將展開之軍事行動有關。,ch02_01_1.2.3.2_二根本處理,False,
E0484,1947-03-07T06:00:00Z,1947-03-07T14:00:00+08:00,1947-03-07,14:00,True,fuzzy,七日,下午,,北部,桃園縣,中壢警察派出所倉庫,,七日，民眾攻佔中壢警察派出所倉庫，奪取機槍、步槍十餘枝及子彈若干。,ch02_01_1.4_1桃園縣,,
E0485,1947-03-07T06:00:00Z,1947-03-07T14:00:00+08:00,1947-03-07,14:00,False,fuzzy,七日,下午,,北部,新竹市,新竹市政府,219,七日，蘇紹文司令下令將「治安隊」改名「治安服務隊」，歸新竹市之處委會指揮。但是日台北市處委會通過「三十二條處理大綱」之消息傳來後，竹市處委會大受鼓舞，態度轉趨積極，向蘇紹文司令與郭紹宗市長要求：(一)該會搬入市府辦公（原在新竹中學）；(二)該會推舉數人，協助郭紹宗推行政令；(三)市府自即日起照常辦公。,ch02_01_1.4_2新竹縣市,,
E0486,1947-03-07T06:00:00Z,1947-03-07T14:00:00+08:00,1947-03-07,14:00,False,fuzzy,七日,下午,,北部,新竹縣,竹東鎮,228,七日謝雪紅派遣二名代表來求派救兵，亦予以拒絕。,ch02_01_1.4_2新竹縣市,,
E0487,1947-03-07T06:00:00Z,1947-03-07T14:00:00+08:00,1947-03-07,14:00,True,exact,同日下午二時,下午,,中部,台中市,台中市參議會,266,同日下午二時，台中市參議會召開「台中市政處理懇談會」，決議成立「市政監理委員會」，推舉市議長黃朝清為主任委員、副議長林金標、參議員林連城為副主任委員，設總務、會計、財政、稅務、民政、地政、教育、建設、日產、公營、衛生等部門，以從速恢復停頓中的市政業務，恢復社會秩序，安定民生。,ch02_02_1.2_二台中市,,
E0488,1947-03-07T06:00:00Z,1947-03-07T14:00:00+08:00,1947-03-07,14:00,True,fuzzy,同日下午,下午,約14時,中部,雲林縣,坪頂,298,同日下午，「民軍」大舉包圍坪頂。國軍眼看「民軍」攻擊在即，無心戀戰，不敢開火。,ch02_02_1.6_六雲林縣,,
E0489,1947-03-07T06:00:00Z,1947-03-07T14:00:00+08:00,1947-03-07,14:00,True,fuzzy,是日,下午,空運武器與糧食,南部,嘉義市,水上飛機場,318,是日機場得到來自台北空運的武器，而劉傳能也依約送食米二十包、蔬菜、豬肉到機場。,ch02_03_1.1_一嘉義縣市,,
E0490,1947-03-07T06:00:00Z,1947-03-07T14:00:00+08:00,1947-03-07,14:00,True,exact,下午二時,下午,,南部,台南市,台南市政府,352,市長於下午二時回府並為日益嚴重的糧食問題召開會議。,ch02_03_1.2_1台南市,,
E0491,1947-03-07T06:00:00Z,1947-03-07T14:00:00+08:00,1947-03-07,14:00,True,fuzzy,七日下午,下午,,東部,花蓮市,兵營,580,七日下午，處委會再度派王明進等四人為代表至兵營，要求軍警解除武裝，仍遭堅拒，遂知難而退。,ch02_04_1.3_三花蓮縣,,
E0492,1947-03-07T07:00:00Z,1947-03-07T15:00:00+08:00,1947-03-07,15:00,True,fuzzy,本日,下午,,中部,台中市,飛機場,267;268,本日，「二七部隊」正式編成武裝隊伍，隨即布置崗哨，整備各種武器、彈藥、被服、食糧、醫藥等。同時，著手修理戰車、高射砲、機關砲、迫擊砲等，以備作戰。又接獲台北擬派三架飛機支援台中的消息，「二七部隊」士氣為之大振，立即命令士兵整修飛機場。,ch02_02_1.2_二台中市,,
E0493,1947-03-07T08:00:00Z,1947-03-07T16:00:00+08:00,1947-03-07,16:00,False,fuzzy,同日,不詳,,東部,花蓮市,處委會,584,同日，處委會宣布遵守不流血、不獨立、不共產化等三原則，要求全體市民共同遵守。此時秩序已大抵恢復。,ch02_04_1.3_三花蓮縣,,
E0494,1947-03-07T10:00:00Z,1947-03-07T18:00:00+08:00,1947-03-07,18:00,True,fuzzy,七日傍晚,傍晚,,北部,台北市,行政長官公署,147,七日傍晚，處委會全體常務委員同赴公署，向陳儀正式提出四十二條要求，但被嚴詞拒絕。委員返中山堂後，推派宣傳組組長王添灯以國、台、客、英、日語對外廣播。,ch02_01_1.2.3.2_二根本處理,False,
E0495,1947-03-07T10:00:00Z,1947-03-07T18:00:00+08:00,1947-03-07,18:00,True,exact,下午六時,下午,,南部,台南市,台南市,,下午六時派張壽齡、副議長楊請北上晉謁長官，報告台南的情形。,ch02_03_1.2_1台南市,,
E0496,1947-03-07T12:00:00Z,1947-03-07T20:00:00+08:00,1947-03-07,20:00,True,exact,七日下午八時,晚上,,北部,台北縣北投鎮,陸軍分院,172,又據報，七日下午八時，台北學生團學生十餘人前往北投，企圖奪取陸軍分院物品。曾赴海外之除役士兵陳木生出面勸導無效，一夥人依舊前往該院，經士兵開槍制止後始退去。,ch02_01_1.3_三台北縣的衝突情形,,
E0497,1947-03-07T12:00:00Z,1947-03-07T20:00:00+08:00,1947-03-07,20:00,True,fuzzy,晚上,晚上,晚上約20時,中部,雲林縣,坪頂,298,晚上，「民軍」召開幹部會議，討論對策。會中決議，為了避免無謂犧牲，商請林內鄉長擔任「民軍」代表。,ch02_02_1.6_六雲林縣,,
E0498,1947-03-07T12:00:00Z,1947-03-07T20:00:00+08:00,1947-03-07,20:00,True,fuzzy,是晚,晚上,鹽埕搜查,南部,高雄市,鹽埕區,,是晚鹽埕區居民也在國軍逐家搜索的情況下，度過了恐怖的一夜。,ch02_03_1.3_1高雄市,,
E0499,1947-03-07T12:00:00Z,1947-03-07T20:00:00+08:00,1947-03-07,20:00,True,fuzzy,是晚,晚上,晚上,南部,屏東市,飛機場,497,事情解決後，是晚青年團籌備主任黃聯登致電市長，明日將前往迎接市長回市政府。,ch02_03_1.4_四屏東縣,,
E0500,1947-03-07T14:00:00Z,1947-03-07T22:00:00+08:00,1947-03-07,22:00,True,exact,夜十時許,晚上,,東部,基隆市,基隆要塞司令部,541,(二)寅虞（七日）夜十時許，有暴軍射擊，經鳴槍恐嚇後始散，本部哨兵一人重傷。,ch02_04_1.1_一基隆市,False,但據要塞司令部報告指稱：「七日基隆濱町（中正三路）流氓復開祕密會議，企圖搶劫海軍倉庫及水產公司，經事先控制，未能活動。」另又報稱：「(一)據本部駐金包里第一台長孫經邁報稱，該台被暴徒圍困數日，官長一員帶手槍一枝，赴電報局打電話失蹤，情況危急，請速增援等語；本部正派兵增援中。(二)寅虞（七日）夜十時許，有暴軍射擊，經鳴槍恐嚇後始散，本部哨兵一人重傷。(三)七堵供應局油庫虞夜兩度被襲，幸本部事先有軍駐守，始擊散。」由此顯示，官民之間衝突似乎不斷，且有繼長增高之勢。
E0501,1947-03-07T16:00:00Z,1947-03-08T00:00:00+08:00,1947-03-08,00:00,False,fuzzy,八日,凌晨,,南部,高雄市,半屏山煉油廠,,八日收復煉油廠。,ch02_03_1.3.1_1海軍司令部,,
E0502,1947-03-07T21:00:00Z,1947-03-08T05:00:00+08:00,1947-03-08,05:00,True,exact,翌（八）日晨五時,凌晨,晨五時勸降,中部,雲林縣,林內國民學校,298,於翌（八）日晨五時，上山勸告國軍放下武器。國軍之中的三名軍官（兩名上尉與一名少尉），經過一番商討，最後決定繳出武器，由「民軍」帶往林內國民學校，集中監護。,ch02_02_1.6_六雲林縣,,
E0503,1947-03-08T00:00:00Z,1947-03-08T08:00:00+08:00,1947-03-08,08:00,True,fuzzy,八日上午,早上,,東部,基隆市,基隆碼頭,543,八日上午，據要塞司令部報稱破獲謀炸碼頭以妨礙軍隊登陸的炸藥二十餘車。,ch02_04_1.1_一基隆市,False,八日上午，據要塞司令部報稱破獲謀炸碼頭以妨礙軍隊登陸的炸藥二十餘車。另又報稱：「午後二時許，暴徒二、三百名潛至本部附近山地及民房，經本部發覺，暴徒即向本司令部突襲，迫近衛門，當經強力制壓，擊斃九名，暴徒不支，紛紛潰散，本部哨兵三名負傷。是日，憲兵第二十一團之一營抵基，奉撥一連歸本部指揮，故本區防務更增鞏固。」
E0504,1947-03-08T01:00:00Z,1947-03-08T09:00:00+08:00,1947-03-08,09:00,True,fuzzy,八日,上午,軍方集結與緩兵之計,南部,嘉義市,水上飛機場,319;320;321,八日，機場得到來自台北的第二次空運補給，而羅營自紅毛埤撤至機場，也使得原來分散易被各個擊破的軍力全部集中在機場，與「民軍」的和談也已達成協議，水電供應已經恢復。,ch02_03_1.1_一嘉義縣市,,
E0505,1947-03-08T01:00:00Z,1947-03-08T09:00:00+08:00,1947-03-08,09:00,True,fuzzy,八日,上午,,南部,台南縣,台南縣議會,,八日縣民齊集縣議會召開會議，罷免袁國欽縣長，選出教育科長胡丙申等三人代理縣務，並提出政治改革方案四十餘條。,ch02_03_1.2_2台南縣,,
E0506,1947-03-08T01:00:00Z,1947-03-08T09:00:00+08:00,1947-03-08,09:00,False,fuzzy,八日,上午,上午訪問機場,南部,屏東市,飛機場,498,八日張議長、省參議員陳文石到飛機場見市長，市長以未獲長官命令為由，不出機場，但為安定民心，仍派主任祕書等同往市府。,ch02_03_1.4_四屏東縣,,
E0507,1947-03-08T01:00:00Z,1947-03-08T09:00:00+08:00,1947-03-08,09:00,False,fuzzy,八日,不詳,,東部,花蓮縣,處委會,585,八日，處委會開會議決改組為全縣性組織，仍以促進政治改革和維護地方治安為其任務。並保證不讓武器自鳳林、玉里運入花蓮市。,ch02_04_1.3_三花蓮縣,,
E0508,1947-03-08T02:00:00Z,1947-03-08T10:00:00+08:00,1947-03-08,10:00,True,fuzzy,三月八日,上午,,中部,台中市,台中戲院;三民主義青年團台中分團部,269,三月八日，台中市官方機構雖仍在「民軍」接管之中... 在人心惶惶的情形下，獨有「二七部隊」照常執行任務，並繼續與各地「民軍」保持密切聯繫。同日，另由黃光衛領導的數百名青年學生（以海外歸台青年為主），聚集於台中戲院，舉行會議，並成立「中部自治青年同盟本部」，由黃光衛擔任本部長，辦事處設於三民主義青年團台中分團部。,ch02_02_1.2_二台中市,,
E0509,1947-03-08T02:00:00Z,1947-03-08T10:00:00+08:00,1947-03-08,10:00,False,fuzzy,翌日,不詳,七日上午之翌日,東部,花蓮市,花蓮市,582,翌日，在許氏主持下，召開全市青年大同盟會。,ch02_04_1.3_三花蓮縣,,
E0510,1947-03-08T02:00:00Z,1947-03-08T10:00:00+08:00,1947-03-08,10:00,False,fuzzy,自八日起,不詳,,東部,花蓮市,市內,584,處委會決定自八日起憲警協同青年團維持市內治安。,ch02_04_1.3_三花蓮縣,,
E0511,1947-03-08T03:00:00Z,1947-03-08T11:00:00+08:00,1947-03-08,11:00,True,fuzzy,張議長等離開後,上午,十二時半前,南部,屏東市,飛機場,498,張議長等離開後，二十一師何軍章團劉和嘯營長率軍至，出示長官電令，和平解決並肅清叛亂分子。,ch02_03_1.4_四屏東縣,,
E0512,1947-03-08T04:00:00Z,1947-03-08T12:00:00+08:00,1947-03-08,12:00,False,fuzzy,八日,中午,,北部,台北市,中山堂,148,八日，處委會發表聲明，推翻昨日通過之決議案。內稱因參加開會的人數眾多，昨日通過之四十二條件未及推敲，致有不當要求出現，例如「撤銷警備總部、國軍繳械，跡近反叛中央，決非省民公意」等；並呼籲自次日起復學、復工。,ch02_01_1.2.3.2_二根本處理,False,
E0513,1947-03-08T04:00:00Z,1947-03-08T12:00:00+08:00,1947-03-08,12:00,True,exact,八日中午,中午,,北部,台北市,二二八事件處理委員會,149,八日中午，張慕陶團長會晤處委會委員，稱「本省此次之要求改革政治，甚為正當，中央一定不會調兵來台」。他又勉全省同胞，「切勿刺激中央」，而「本人決以生命保證，中央決不對台灣用兵」。,ch02_01_1.2.3.2_二根本處理,False,
E0514,1947-03-08T04:00:00Z,1947-03-08T12:00:00+08:00,1947-03-08,12:00,False,fuzzy,八日,上午,,南部,台南市,台南市,353,八日由於台北「二二八事件處理委員會」提出四十二項要求，項總台長乃積極重組兵力，以備萬一；而處委會也開會，增設政治組。,ch02_03_1.2_1台南市,,
E0515,1947-03-08,1947-03-08,1947-03-08,,False,fuzzy,翌日（前一日）,,依九日回推之談判日,南部,高雄市,要塞司令部,448,當彭孟緝平定高雄市區後，煉油廠派了代表和要塞司令部談判，決定和平解決煉油廠的事，而煉油廠的員工在交還軍械後，也準備翌日恢復上班。,ch02_03_1.3.3_3高雄煉油廠,,
E0516,1947-03-08T04:00:00Z,1947-03-08T12:00:00+08:00,1947-03-08,12:00,False,fuzzy,八日,中午,未標明確切時間,東部,台東縣,台東處委會,622,八日，該會通過議案，請縣長留任，並派代表到山地迎請縣長、議長回縣府。,ch02_04_1.4_四台東縣,,
E0517,1947-03-08T04:30:00Z,1947-03-08T12:30:00+08:00,1947-03-08,12:30,True,exact,十二時半,下午,中午12時30分,南部,屏東市,飛機場,498,十二時半處委會部分重要人員至機場，市長命令下午三時前必須收回武器。,ch02_03_1.4_四屏東縣,,
E0518,1947-03-08T06:00:00Z,1947-03-08T14:00:00+08:00,1947-03-08,14:00,True,fuzzy,八日下午,下午,,北部,台灣,,,事實上，八日下午，國府援軍已陸續抵台平亂。,ch02_01_1.2.3.2_二根本處理,False,
E0519,1947-03-08T06:00:00Z,1947-03-08T14:00:00+08:00,1947-03-08,14:00,True,fuzzy,是日,下午,軍方策劃反攻,南部,嘉義市,市區,,故是日與陸空警憲初步會商「掃蕩暴徒，克復市區」的辦法，原本即將展開反攻，卻因勢力仍單薄，只好等待來自南部防衛司令的救援部隊抵達時再作打算，故仍於八日前往市區談判。,ch02_03_1.1_一嘉義縣市,,
E0520,1947-03-08T06:00:00Z,1947-03-08T14:00:00+08:00,1947-03-08,14:00,True,exact,午後二時許,下午,,東部,基隆市,基隆要塞司令部,544,另又報稱：「午後二時許，暴徒二、三百名潛至本部附近山地及民房，經本部發覺，暴徒即向本司令部突襲，迫近衛門，當經強力制壓，擊斃九名，暴徒不支，紛紛潰散，本部哨兵三名負傷。」,ch02_04_1.1_一基隆市,False,八日上午，據要塞司令部報稱破獲謀炸碼頭以妨礙軍隊登陸的炸藥二十餘車。另又報稱：「午後二時許，暴徒二、三百名潛至本部附近山地及民房，經本部發覺，暴徒即向本司令部突襲，迫近衛門，當經強力制壓，擊斃九名，暴徒不支，紛紛潰散，本部哨兵三名負傷。是日，憲兵第二十一團之一營抵基，奉撥一連歸本部指揮，故本區防務更增鞏固。」
E0521,1947-03-08T07:00:00Z,1947-03-08T15:00:00+08:00,1947-03-08,15:00,True,exact,三時,下午,下午3時,南部,屏東市,市區、中央旅社,498,三時劉營長進入市區，除擄獲七人（三人有槍）外，未遇反抗，劉營長並至中央旅社釋放拘禁的外省人員二十五名。,ch02_03_1.4_四屏東縣,,
E0522,1947-03-08T09:00:00Z,1947-03-08T17:00:00+08:00,1947-03-08,17:00,True,exact,五時,下午,,東部,基隆市,基隆港,545,五時，自福州載運二千士兵前來的軍艦海平號靠岸，留駐二百名，其餘的於九日清晨抵台北市。,ch02_04_1.1_一基隆市,False,英國淡水領事報告指出，英商Mr.Clark目睹要塞部隊配合國軍登陸而進行「肅清」街頭的情景，略謂：「（八日）大約下午二時，步槍和機槍密集射擊，持續兩小時，街上空無一人，中國軍隊未有特定射擊目標，其目的在於藉此示威以恫嚇市民。五時，自福州載運二千士兵前來的軍艦海平號靠岸，留駐二百名，其餘的於九日清晨抵台北市。」另指出：「翌日（九日），Mr.Bolton前往辦公室途中一再被武裝士兵喝令停止。槍聲從清晨開始，幾乎未曾中止，持續至十日中午。如前所述，直到目前為止其性質似乎全然是暴力的。士兵們小心地前進，向著巷子或路邊盲目地射擊，絲毫不在乎他們打到人，也不管事實上並沒有人反抗。……他發現在士兵射擊空街下，基隆一片死寂。」（十日）中午，當Mr.Bolton返回台北途中，復遭士兵胡亂掃射和用槍抵住其胸口，士兵不斷地胡亂開槍，狀極興奮。要之，要塞司令部係以密集且持續的火網「肅清」國軍登陸可能遭遇的阻力。
E0523,1947-03-08T16:00:00Z,1947-03-09T00:00:00+08:00,1947-03-09,00:00,False,fuzzy,九日,凌晨,,南部,高雄市,海軍司令部,430.0,九日情勢大致已定，海軍司令部與要塞司令談論出兵攻打楠梓、台南事宜。,ch02_03_1.3.1_1海軍司令部,,
E0524,1947-03-08T16:00:00Z,1947-03-09T00:00:00+08:00,1947-03-09,00:00,False,fuzzy,九日,凌晨,,南部,高雄市,長官公署,431.0,並因糧荒可慮，派員向長官公署商借糧食。,ch02_03_1.3.1_1海軍司令部,,
E0525,1947-03-08T16:00:00Z,1947-03-09T00:00:00+08:00,1947-03-09,00:00,False,fuzzy,本日,凌晨,,南部,高雄市,海軍司令部大廈,432.0,本日也將原集中在海軍司令部大廈的眷屬二百八十餘人，在海軍部專員公署軍需官高傳錦護送下回大陸。,ch02_03_1.3.1_1海軍司令部,,
E0526,1947-03-08T16:00:00Z,1947-03-09T00:00:00+08:00,1947-03-09,00:00,False,fuzzy,九日,全天,,東部,基隆市,基隆市,548,九日，基隆奉令恢復戒嚴。,ch02_04_1.1_一基隆市,False,國軍登陸後，陳儀指示：「妥為佈置基隆、宜蘭段鐵路，必要時予以破壞港口碼頭，更須全力控制。」因此，要塞司令部重新部署兵力以配合。九日，基隆奉令恢復戒嚴。十日，復奉令展開綏靖工作。
E0527,1947-03-08T19:00:00Z,1947-03-09T03:00:00+08:00,1947-03-09,03:00,True,exact,九日凌晨三點鐘,凌晨,凌晨3時,南部,高雄市,高雄煉油廠,449,軍方認為廠方來的代表雖願意維持全廠人眷的安全，但手中仍擁有槍械，因此不惜破壞協定，而於九日凌晨三點鐘，包圍煉油廠。,ch02_03_1.3.3_3高雄煉油廠,,
E0528,1947-03-08T20:00:00Z,1947-03-09T04:00:00+08:00,1947-03-09,04:00,True,exact,四點,凌晨,4時,南部,高雄市,高雄煉油廠,449,四點槍聲大作，軍隊進入廠內搜查軍械，並至各宿舍區、廠區押所有人員集中廣場。在搜索時先逮捕義勇隊長周石，及隊附楊凱雄，後又在廣場扣押簡奢兌，以後每天逮捕兩、三人，共十一人被逮捕（被逮捕的人中有楊世雄、李塗州、郭榮村等）。,ch02_03_1.3.3_3高雄煉油廠,,
E0529,1947-03-08T20:00:00Z,1947-03-09T04:00:00+08:00,1947-03-09,04:00,True,fuzzy,當時,凌晨,接續軍隊搜查時間,南部,高雄市,高雄煉油廠,450;451,一部分工人因怕軍方報復，逃避到半屏山下，另一部分臨時被召來保護外省人宿舍的工人王天炳、林漏尾、楊得龍三人被擊殺。,ch02_03_1.3.3_3高雄煉油廠,,
E0530,1947-03-09T00:00:00Z,1947-03-09T08:00:00+08:00,1947-03-09,08:00,True,fuzzy,午前,早上,原文標註為三月八日，按語註明應為九日,東部,基隆市,基隆港,546,「三月八日（按：應是九日）午前，四三八團乘船開進基隆港，尚未靠岸時，即遭到岸上群眾的怒吼反抗。但該團在基隆要塞部隊的配合下，立刻架起機槍向岸上群眾亂掃，很多人被打得頭破腳斷，肝腸滿地，甚至孕婦、小孩亦不倖免。」,ch02_04_1.1_一基隆市,False,另據隨二十一師來台的副官處長何聘儒回憶云：「三月八日（按：應是九日）午前，四三八團乘船開進基隆港，尚未靠岸時，即遭到岸上群眾的怒吼反抗。但該團在基隆要塞部隊的配合下，立刻架起機槍向岸上群眾亂掃，很多人被打得頭破腳斷，肝腸滿地，甚至孕婦、小孩亦不倖免。直至晚上，我隨軍部船隻靠岸登陸後，碼頭附近一帶，在燈光下尚可看到斑斑血跡。」「部隊登陸後，即派一個營佔領基隆周圍要地，並四出搜捕亂民。主力迅速向台北推進，沿途見到人多的地方，即瘋狂地進行掃射，真像瘋狗一樣，到處亂咬。」
E0531,1947-03-09T01:00:00Z,1947-03-09T09:00:00+08:00,1947-03-09,09:00,True,fuzzy,九日,上午,,南部,台南縣,二二八事件處理委員會,,九日台南縣「二二八事件處理委員會」成立，隨後又成立「台南縣青年自治同盟」。,ch02_03_1.2_2台南縣,,
E0532,1947-03-09T01:00:00Z,1947-03-09T09:00:00+08:00,1947-03-09,09:00,True,fuzzy,九日,上午,,南部,台南縣,北門地區,,九日成立「台南縣處委會北門地區支會」，但因國軍已登陸，因此支會沒有發生作用。,ch02_03_1.2_2台南縣,,
E0533,1947-03-09T01:00:00Z,1947-03-09T09:00:00+08:00,1947-03-09,09:00,False,exact,三月九日,上午,戒嚴時期,南部,屏東縣林邊鄉,林邊鄉,,三月九日戒嚴時期有八名治安維持隊隊員被捕。他們的部分名單是阮朝倫、洪吸、鄭清溪、鄭清岩、曹清福等。,ch02_03_1.4_2林邊,,
E0534,1947-03-09T01:00:00Z,1947-03-09T09:00:00+08:00,1947-03-09,09:00,False,fuzzy,九日,上午,上午恢復辦公,南部,屏東市,屏東市政府,499,九日市區已平靜，軍隊佔領屏東市附近各要塞，市長自飛機場回市府，各機關恢復辦公，屏東的「三四事變」乃告結束。,ch02_03_1.4_四屏東縣,,
E0535,1947-03-09T01:00:00Z,1947-03-09T09:00:00+08:00,1947-03-09,09:00,False,fuzzy,九日,不詳,,東部,花蓮縣,處委會,586;587,九日，處委會依行政長官陳儀之指示，推選張七郎、馬有岳、賴耿松三人為縣長候選人。但三人隨後均先後致電陳儀辭當候選人。,ch02_04_1.3_三花蓮縣,,
E0536,1947-03-09T02:00:00Z,1947-03-09T10:00:00+08:00,1947-03-09,10:00,True,fuzzy,三月九、十兩日,上午,,中部,台中市,台中市,,"三月九、十兩日，台中的情勢表面上雖無重大變化，但陳儀已下令解散「二二八事件省處理委員會」。國府援軍與憲警在戒嚴令下的台北，大肆逮捕民眾的消息不斷傳來，民心為之惶恐。市內謠言紛傳,秩序漸呈混亂。",ch02_02_1.2_二台中市,,
E0537,1947-03-09T02:00:00Z,1947-03-09T10:00:00+08:00,1947-03-09,10:00,True,fuzzy,九日,上午,空運糧食,南部,嘉義市,水上飛機場,,九日市長回到機場，而第三次空運的糧食也到機場，市長乃請省立嘉女的校長杜宇飛赴台北面陳陳儀長官，有關嘉義市事變發生經過及處理情形。,ch02_03_1.1_一嘉義縣市,,
E0538,1947-03-09T02:00:00Z,1947-03-09T10:00:00+08:00,1947-03-09,10:00,False,exact,三月九日,上午,被捕之際,南部,屏東縣林邊鄉,林邊鄉,,姚秋冬本來也在被捕之列，幸而得到一名外省警察通知，連忙帶走三十名隊員，所以沒有被捕。,ch02_03_1.4_2林邊,,
E0539,1947-03-09T02:00:00Z,1947-03-09T10:00:00+08:00,1947-03-09,10:00,False,fuzzy,九日,上午,,南部,澎湖縣,二二八事件處理委員會澎湖分會,,九日國軍登陸基隆，處委會澎湖分會乃自動解散。,ch02_03_1.5_五澎湖縣,,
E0540,1947-03-09T04:00:00Z,1947-03-09T12:00:00+08:00,1947-03-09,12:00,False,fuzzy,三十六年三月九日,中午,林頂立呈報多地情報,北部,台北市,警備總司令部,106,三十六年三月九日，忠義服務隊總隊長林頂立呈報台中縣、市、板橋及台北等地的情報予參謀長柯遠芬，並轉報陳儀。,ch02_01_1.2.2_2二二八事件處理委員會之改組與擴大,,
E0541,1947-03-09T04:00:00Z,1947-03-09T12:00:00+08:00,1947-03-09,12:00,True,exact,三月九日正午十二時,中午,,南部,高雄市,左營,,三月九日正午十二時軍方戡平左營。,ch02_03_1.3.2_2左營,,
E0542,1947-03-09T04:00:00Z,1947-03-09T12:00:00+08:00,1947-03-09,12:00,False,fuzzy,九日,不詳,,東部,花蓮縣,花蓮縣,597;598,九日，縣府報告稱有退伍軍人、流氓及青年擬組織暗殺團，威脅地方人士及軍政人員。但調查顯示並未具體指出其活動。,ch02_04_1.3_三花蓮縣,,
E0543,1947-03-09T04:00:00Z,1947-03-09T12:00:00+08:00,1947-03-09,12:00,False,fuzzy,九日,中午,未標明確切時間,東部,台東縣,延平鄉紅葉村,622,九日，處委會代表八人抵縣長避居地延平鄉紅葉村，呈送該會各部代表十四人之連署函，請縣長回縣府，以安定民心。,ch02_04_1.4_四台東縣,,
E0544,1947-03-09T06:00:00Z,1947-03-09T14:00:00+08:00,1947-03-09,14:00,True,exact,下午二時,下午,,南部,台南市,台南市,354,九日下午二時奉長官公署之命，先否決市長卓高煊留任，再選市參議會議長黃百祿為市長。,ch02_03_1.2_1台南市,,
E0545,1947-03-09T16:00:00Z,1947-03-10T00:00:00+08:00,1947-03-10,00:00,False,fuzzy,十日,凌晨,,南部,高雄市,城頭官舍,433.0,十日將台籍技術員兵遷住城頭官舍，工資每日由五十元增至九十元以安定其心，另有五十一人被派登中權艦，切斷和區外台民的聯繫。,ch02_03_1.3.1_1海軍司令部,,
E0546,1947-03-09T16:00:00Z,1947-03-10T00:00:00+08:00,1947-03-10,00:00,False,fuzzy,十日,全天,,東部,基隆市,基隆市,548,十日，復奉令展開綏靖工作。,ch02_04_1.1_一基隆市,False,國軍登陸後，陳儀指示：「妥為佈置基隆、宜蘭段鐵路，必要時予以破壞港口碼頭，更須全力控制。」因此，要塞司令部重新部署兵力以配合。九日，基隆奉令恢復戒嚴。十日，復奉令展開綏靖工作。
